tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Month,Day
198,2018-11-05 07:39:14.333,2018-11-05 07:42:32.820,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29535,Subscriber,1956,1,11,5
248,2018-07-10 09:20:46.586,2018-07-10 09:24:55.343,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,26237,Subscriber,1984,1,7,10
273,2018-10-16 08:47:16.219,2018-10-16 08:51:49.975,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33641,Subscriber,1980,1,10,16
417,2018-09-24 07:59:19.096,2018-09-24 08:06:16.153,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29516,Subscriber,1982,2,9,24
207,2018-08-23 18:14:02.206,2018-08-23 18:17:29.233,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29611,Subscriber,1986,1,8,23
1097,2018-05-20 17:38:57.296,2018-05-20 17:57:14.410,3681,Grand St,40.71517767732029,-74.03768330812454,3267,Morris Canal,40.7124188237569,-74.03852552175522,33620,Subscriber,1957,1,5,20
245,2018-04-04 09:47:29.061,2018-04-04 09:51:34.823,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29654,Subscriber,1988,1,4,4
290,2018-08-10 19:23:37.312,2018-08-10 19:28:27.387,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,32914,Subscriber,1985,2,8,10
379,2018-05-24 20:05:38.522,2018-05-24 20:11:57.546,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595965999996,-74.044247311,33586,Subscriber,1986,1,5,24
348,2018-03-14 20:35:06.428,2018-03-14 20:40:54.514,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,29256,Subscriber,1987,1,3,14
405,2018-09-04 19:42:34.293,2018-09-04 19:49:19.679,3639,Harborside,40.71925170000001,-74.034234,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29474,Subscriber,1982,1,9,4
339,2018-08-08 17:04:44.184,2018-08-08 17:10:24.030,3195,Sip Ave,40.730742625306576,-74.06378388404845,3207,Oakland Ave,40.7376037,-74.05247829999999,29284,Subscriber,1984,2,8,8
1857,2018-08-29 13:26:07.146,2018-08-29 13:57:04.680,3187,Warren St,40.721123600000006,-74.03805095,3268,Lafayette Park,40.71346382669195,-74.06285852193831,33568,Subscriber,1991,1,8,29
701,2018-09-23 01:50:57.498,2018-09-23 02:02:39.448,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,29269,Subscriber,1993,1,9,23
168,2018-09-19 21:49:39.170,2018-09-19 21:52:27.781,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29657,Customer,1980,1,9,19
372,2018-09-26 13:10:56.582,2018-09-26 13:17:08.666,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33622,Subscriber,1984,1,9,26
378,2018-04-20 09:10:36.376,2018-04-20 09:16:54.742,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.730742625306576,-74.06378388404845,29575,Subscriber,1987,1,4,20
420,2018-02-24 11:56:06.864,2018-02-24 12:03:07.536,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3187,Warren St,40.721123600000006,-74.03805095,29654,Subscriber,1988,2,2,24
740,2018-07-02 10:26:27.706,2018-07-02 10:38:48.280,3681,Grand St,40.71517767732029,-74.03768330812454,3275,Columbus Drive,40.71835519823214,-74.03891444206238,26284,Subscriber,1983,1,7,2
117,2018-03-20 20:27:29.160,2018-03-20 20:29:27.122,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29669,Subscriber,1980,2,3,20
433,2018-04-10 07:37:24.965,2018-04-10 07:44:38.248,3195,Sip Ave,40.730742625306576,-74.06378388404845,3280,Astor Place,40.71928220070703,-74.07126188278198,29669,Subscriber,1979,1,4,10
167,2018-05-25 08:22:06.153,2018-05-25 08:24:54.127,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26276,Subscriber,1978,2,5,25
352,2018-10-12 09:03:41.074,2018-10-12 09:09:33.074,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,33573,Subscriber,1991,1,10,12
1117,2018-08-10 15:49:13.884,2018-08-10 16:07:51.554,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3183,Exchange Place,40.7162469,-74.0334588,33612,Customer,1969,0,8,10
885,2018-09-17 04:53:52.417,2018-09-17 05:08:38.393,3207,Oakland Ave,40.7376037,-74.05247829999999,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29250,Subscriber,1984,2,9,17
389,2018-05-25 23:58:01.926,2018-05-26 00:04:31.192,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26207,Subscriber,1969,0,5,25
585,2018-02-09 18:00:28.372,2018-02-09 18:10:13.906,3195,Sip Ave,40.730742625306576,-74.06378388404845,3193,Lincoln Park,40.7246050998869,-74.07840594649316,31908,Subscriber,1967,1,2,9
391,2018-10-06 11:53:45.472,2018-10-06 12:00:16.596,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26255,Subscriber,1986,1,10,6
459,2018-11-05 07:54:48.292,2018-11-05 08:02:27.458,3203,Hamilton Park,40.727595965999996,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,33614,Subscriber,1976,1,11,5
210,2018-07-19 06:18:09.584,2018-07-19 06:21:39.930,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29668,Subscriber,1991,2,7,19
971,2018-07-03 07:49:53.794,2018-07-03 08:06:05.553,3191,Union St,40.71821129999999,-74.08363940000001,3195,Sip Ave,40.730742625306576,-74.06378388404845,29605,Subscriber,1971,2,7,3
205,2018-07-25 23:00:51.920,2018-07-25 23:04:17.276,3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,29542,Subscriber,1972,1,7,25
440,2018-05-31 19:49:55.526,2018-05-31 19:57:16.281,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26301,Subscriber,1980,2,5,31
242,2018-07-20 09:20:51.504,2018-07-20 09:24:54.047,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33634,Subscriber,1959,1,7,20
666,2018-07-20 23:51:21.401,2018-07-21 00:02:27.633,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,26279,Customer,1990,1,7,20
147,2018-10-21 20:03:42.999,2018-10-21 20:06:10.443,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29292,Subscriber,1993,1,10,21
451,2018-09-02 17:46:32.373,2018-09-02 17:54:04.348,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29279,Customer,1982,2,9,2
555,2018-04-07 15:16:46.515,2018-04-07 15:26:01.706,3206,Hilltop,40.7311689,-74.0575736,3198,Heights Elevator,40.748715945380226,-74.04044330120088,29676,Subscriber,1978,1,4,7
256,2018-08-29 18:49:32.076,2018-08-29 18:53:48.981,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29593,Subscriber,1980,1,8,29
656,2018-02-19 18:14:09.259,2018-02-19 18:25:05.968,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.730742625306576,-74.06378388404845,29542,Subscriber,1964,1,2,19
1002,2018-01-28 10:01:50.907,2018-01-28 10:18:33.761,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3209,Brunswick St,40.7241765,-74.05065640000001,31779,Subscriber,1959,2,1,28
205,2018-03-13 22:57:17.464,2018-03-13 23:00:42.789,3639,Harborside,40.71925170000001,-74.034234,3638,Washington St,40.7242941,-74.0354826,31765,Subscriber,1989,2,3,13
255,2018-02-27 07:09:38.700,2018-02-27 07:13:54.539,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,29634,Subscriber,1987,1,2,27
204,2018-11-12 19:49:08.455,2018-11-12 19:52:33.040,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3681,Grand St,40.71517767732029,-74.03768330812454,26268,Subscriber,1974,1,11,12
365,2018-01-26 14:24:13.025,2018-01-26 14:30:18.286,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,31868,Subscriber,1990,1,1,26
152,2018-08-23 21:08:28.204,2018-08-23 21:11:00.777,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.05065640000001,29287,Subscriber,1980,2,8,23
2077,2018-03-04 10:31:21.037,2018-03-04 11:05:58.434,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3198,Heights Elevator,40.748715945380226,-74.04044330120088,31739,Subscriber,1989,1,3,4
124,2018-10-25 19:28:48.691,2018-10-25 19:30:53.111,3267,Morris Canal,40.7124188237569,-74.03852552175522,3681,Grand St,40.71517767732029,-74.03768330812454,26223,Subscriber,1987,1,10,25
253,2018-08-21 16:29:15.150,2018-08-21 16:33:28.529,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29212,Subscriber,1985,1,8,21
141,2018-12-18 13:29:57.413,2018-12-18 13:32:18.644,3211,Newark Ave,40.72152515,-74.046304543,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26311,Subscriber,1956,1,12,18
727,2018-08-13 08:44:23.225,2018-08-13 08:56:30.418,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,33652,Subscriber,1981,1,8,13
939,2018-10-04 08:39:59.991,2018-10-04 08:55:39.722,3194,McGinley Square,40.7253399253558,-74.06762212514876,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29539,Subscriber,1988,1,10,4
237,2018-08-23 19:09:54.052,2018-08-23 19:13:51.839,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,29126,Subscriber,1996,2,8,23
261,2018-07-17 17:35:39.781,2018-07-17 17:40:01.264,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,26268,Subscriber,1980,1,7,17
225,2018-03-14 21:27:05.325,2018-03-14 21:30:50.706,3195,Sip Ave,40.730742625306576,-74.06378388404845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31686,Subscriber,1994,1,3,14
834,2018-06-06 07:58:04.969,2018-06-06 08:11:59.409,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29666,Subscriber,1986,1,6,6
345,2018-10-08 13:11:02.469,2018-10-08 13:16:47.928,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3187,Warren St,40.721123600000006,-74.03805095,33662,Subscriber,1969,0,10,8
203,2018-09-03 12:01:09.577,2018-09-03 12:04:33.320,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,29269,Subscriber,1990,2,9,3
2288,2018-06-18 18:02:50.706,2018-06-18 18:40:59.451,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,29466,Subscriber,1966,1,6,18
190,2018-03-09 13:40:52.082,2018-03-09 13:44:02.612,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,31878,Subscriber,1981,1,3,9
298,2018-12-17 17:57:20.668,2018-12-17 18:02:18.733,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,29612,Subscriber,1970,1,12,17
646,2018-09-30 23:17:04.535,2018-09-30 23:27:50.985,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29477,Subscriber,1986,2,9,30
847,2018-05-28 20:08:42.386,2018-05-28 20:22:50.319,3640,Journal Square,40.733670000000004,-74.0625,3210,Pershing Field,40.742677141,-74.051788633,26204,Subscriber,1982,1,5,28
409,2018-08-07 11:26:04.014,2018-08-07 11:32:53.418,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26215,Customer,1969,0,8,7
141,2018-07-27 09:54:54.908,2018-07-27 09:57:16.314,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,29571,Subscriber,1967,1,7,27
777,2018-09-18 06:36:40.990,2018-09-18 06:49:38.698,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3184,Paulus Hook,40.7141454,-74.0335519,33668,Subscriber,1985,1,9,18
137,2018-01-18 17:53:30.903,2018-01-18 17:55:48.013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,31739,Subscriber,1990,1,1,18
336,2018-11-14 09:56:44.601,2018-11-14 10:02:20.801,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001,29607,Subscriber,1991,1,11,14
510,2018-09-27 18:36:17.496,2018-09-27 18:44:48.038,3184,Paulus Hook,40.7141454,-74.0335519,3268,Lafayette Park,40.71346382669195,-74.06285852193831,33662,Subscriber,1984,1,9,27
98,2018-10-05 20:44:46.855,2018-10-05 20:46:24.896,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3187,Warren St,40.721123600000006,-74.03805095,26251,Subscriber,1987,1,10,5
201,2018-01-11 12:18:03.392,2018-01-11 12:21:25.293,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31697,Subscriber,1975,2,1,11
5967,2018-08-07 16:31:00.917,2018-08-07 18:10:28.447,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29492,Customer,1969,0,8,7
424,2018-11-27 19:25:19.552,2018-11-27 19:32:23.791,3681,Grand St,40.71517767732029,-74.03768330812454,3681,Grand St,40.71517767732029,-74.03768330812454,26183,Subscriber,1987,1,11,27
262,2018-02-22 09:53:54.222,2018-02-22 09:58:16.603,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29276,Subscriber,1992,1,2,22
957,2018-04-22 19:07:31.553,2018-04-22 19:23:29.135,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,33564,Subscriber,1954,2,4,22
477,2018-06-21 14:28:48.719,2018-06-21 14:36:45.966,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.730742625306576,-74.06378388404845,26204,Customer,1973,2,6,21
480,2018-07-27 10:50:12.231,2018-07-27 10:58:12.611,3203,Hamilton Park,40.727595965999996,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,33608,Subscriber,1972,1,7,27
434,2018-08-17 15:10:16.292,2018-08-17 15:17:31.277,3183,Exchange Place,40.7162469,-74.0334588,3279,Dixon Mills,40.72163014263835,-74.04996782541275,26244,Subscriber,1981,2,8,17
411,2018-10-12 19:33:20.530,2018-10-12 19:40:12.410,3640,Journal Square,40.733670000000004,-74.0625,3212,Christ Hospital,40.734785818,-74.050443636,29215,Subscriber,1991,2,10,12
419,2018-10-03 18:38:27.712,2018-10-03 18:45:27.299,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,26618,Subscriber,1973,1,10,3
510,2018-07-16 19:53:17.955,2018-07-16 20:01:48.620,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26431,Subscriber,1982,1,7,16
498,2018-06-01 09:59:53.527,2018-06-01 10:08:12.135,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,29523,Subscriber,1980,1,6,1
281,2018-09-23 15:26:19.475,2018-09-23 15:31:00.871,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29521,Subscriber,1989,2,9,23
116,2018-05-16 10:52:21.879,2018-05-16 10:54:18.702,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,29284,Subscriber,1989,1,5,16
308,2018-06-23 21:08:26.366,2018-06-23 21:13:34.839,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,26190,Subscriber,1994,1,6,23
920,2018-10-08 17:39:07.535,2018-10-08 17:54:28.156,3202,Newport PATH,40.7272235,-74.03375890000001,3206,Hilltop,40.7311689,-74.0575736,29475,Subscriber,1988,1,10,8
190,2018-01-23 20:06:49.537,2018-01-23 20:10:00.332,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,29615,Subscriber,1981,2,1,23
214,2018-07-26 21:38:31.818,2018-07-26 21:42:06.604,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,33570,Subscriber,1981,2,7,26
276,2018-06-01 17:19:20.927,2018-06-01 17:23:57.598,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29203,Subscriber,1978,2,6,1
152,2018-03-13 17:31:37.109,2018-03-13 17:34:09.456,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,26200,Subscriber,1982,2,3,13
86,2018-04-13 17:10:51.865,2018-04-13 17:12:18.617,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,31739,Subscriber,1975,1,4,13
87,2018-11-20 13:24:58.000,2018-11-20 13:26:25.964,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625,26201,Subscriber,1987,1,11,20
503,2018-02-19 22:11:22.154,2018-02-19 22:19:46.053,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.730742625306576,-74.06378388404845,31911,Subscriber,1983,1,2,19
102,2018-07-15 12:58:03.404,2018-07-15 12:59:46.057,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,29614,Subscriber,1971,1,7,15
242,2018-08-31 15:33:05.875,2018-08-31 15:37:08.835,3195,Sip Ave,40.730742625306576,-74.06378388404845,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,29245,Subscriber,1993,1,8,31
459,2018-05-30 07:10:16.515,2018-05-30 07:17:56.047,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3184,Paulus Hook,40.7141454,-74.0335519,26168,Subscriber,1979,1,5,30
236,2018-11-25 14:14:40.209,2018-11-25 14:18:36.670,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,29203,Subscriber,1980,1,11,25
986,2018-05-24 10:06:42.713,2018-05-24 10:23:09.673,3210,Pershing Field,40.742677141,-74.051788633,3202,Newport PATH,40.7272235,-74.03375890000001,29257,Subscriber,1963,1,5,24
671,2018-06-07 18:09:44.954,2018-06-07 18:20:56.252,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33649,Subscriber,1958,1,6,7
332,2018-07-17 08:18:05.229,2018-07-17 08:23:37.480,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,27558,Subscriber,1994,1,7,17
362,2018-07-27 16:11:33.456,2018-07-27 16:17:36.023,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,29580,Subscriber,1987,1,7,27
296,2018-07-13 20:26:27.012,2018-07-13 20:31:23.330,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3202,Newport PATH,40.7272235,-74.03375890000001,29125,Subscriber,1987,1,7,13
265,2018-05-04 10:30:11.829,2018-05-04 10:34:37.006,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,29507,Subscriber,1973,1,5,4
191,2018-02-06 17:23:03.791,2018-02-06 17:26:15.719,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,29607,Subscriber,1971,1,2,6
147,2018-07-12 14:19:20.275,2018-07-12 14:21:47.600,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26153,Subscriber,1992,2,7,12
1574,2018-07-04 21:03:57.275,2018-07-04 21:30:11.315,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3187,Warren St,40.721123600000006,-74.03805095,29617,Subscriber,1991,1,7,4
143,2018-07-20 11:47:50.900,2018-07-20 11:50:14.836,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29625,Subscriber,1989,1,7,20
509,2018-08-12 14:57:25.243,2018-08-12 15:05:54.899,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3267,Morris Canal,40.7124188237569,-74.03852552175522,33604,Customer,1987,1,8,12
402,2018-09-25 22:13:37.582,2018-09-25 22:20:20.075,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29584,Subscriber,1985,2,9,25
831,2018-08-12 16:37:20.620,2018-08-12 16:51:11.898,3210,Pershing Field,40.742677141,-74.051788633,3211,Newark Ave,40.72152515,-74.046304543,26296,Subscriber,1991,2,8,12
